hood_num,longitude,latitude
171,-79.4485364185212,43.6624394188498
171,-79.4505443175638,43.6610440183119
171,-79.443437721197,43.6653683194498
171,-79.443437721197,43.6653683194498
171,-79.443437721197,43.6653683194498
171,-79.4391599205326,43.6590973112545
107,-79.4421545909571,43.6957838682767
171,-79.4477362178998,43.6597751151406
171,-79.4527532210477,43.6663203318265
171,-79.4368066244824,43.6699689208832
171,-79.4468512198132,43.6646300206564
171,-79.457796424487,43.6668340456452
107,-79.4446734897029,43.6953139675784
171,-79.442302422009,43.6689814214509
171,-79.448503819942,43.6685902239246
109,-79.4504838045246,43.6844567918336
171,-79.4413416210969,43.6629718158563
171,-79.4477394201967,43.6699752235052
171,-79.4386510207337,43.6591917111793
171,-79.4489226170246,43.6570465120282
107,-79.4489391916582,43.6925447705882
171,-79.4366521226588,43.6629682142894
107,-79.4430639002398,43.689898779472
171,-79.4413416210969,43.6629718158563
171,-79.4487842170707,43.6570748120198
107,-79.4395511932271,43.6961625688131
107,-79.4489391916582,43.6925447705882
171,-79.452919817202,43.6605438198291
171,-79.452919817202,43.6605438198291
171,-79.452919817202,43.6605438198291
171,-79.4492458196947,43.6704375237995
107,-79.4383869940029,43.6965517688129
171,-79.4427509208466,43.6636302172142
171,-79.4464539206252,43.6667239228586
171,-79.4391599205326,43.6590973112545
171,-79.4464539206252,43.6667239228586
107,-79.4449890880939,43.6960655663664
171,-79.4512210183533,43.6627009218265
107,-79.4493252847796,43.6958937659173
171,-79.4512114198031,43.6657329268831
171,-79.4565808214681,43.6645652360852
107,-79.4397585195113,43.6787386130484
109,-79.4515723996923,43.6871384840453
171,-79.4468512198132,43.6646300206564
171,-79.4407308199021,43.6587766114575
171,-79.4390197232931,43.6684624201649
171,-79.4468512198132,43.6646300206564
171,-79.4468512198132,43.6646300206564
107,-79.4434259985495,43.6907680770332
171,-79.4427249190965,43.6583537117001
107,-79.4420587954447,43.6931637726186
107,-79.4420587954447,43.6931637726186
107,-79.4430639002398,43.689898779472
107,-79.4386812082311,43.6871287883197
171,-79.4390197232931,43.6684624201649
171,-79.4391599205326,43.6590973112545
109,-79.4506581872855,43.6942157681963
171,-79.4492769188519,43.6641719214782
171,-79.4492769188519,43.6641719214782
171,-79.4464539206252,43.6667239228586
107,-79.4453450941914,43.6925385726697
107,-79.4367668049594,43.6904186801847
171,-79.4383346242697,43.6737083241821
171,-79.4381553223743,43.66361771544
107,-79.4404002041527,43.6887819833381
107,-79.4404002041527,43.6887819833381
171,-79.441728719496,43.6585561115702
107,-79.4386053042439,43.6897509813524
171,-79.4468512198132,43.6646300206564
171,-79.4430333192819,43.659218312715
107,-79.4497128873617,43.6944323678189
171,-79.4468512198132,43.6646300206564
171,-79.4468512198132,43.6646300206564
171,-79.4457321202746,43.6648954203102
171,-79.4468512198132,43.6646300206564
171,-79.4391599205326,43.6590973112545
171,-79.4430333192819,43.659218312715
171,-79.4430333192819,43.659218312715
171,-79.4492458196947,43.6704375237995
171,-79.4407308199021,43.6587766114575
171,-79.4430917210282,43.664515818336
171,-79.4407308199021,43.6587766114575
171,-79.4504702186871,43.6639242224508
171,-79.4541480209194,43.6651175324088
107,-79.4502676844957,43.6956877661274
171,-79.4449737211186,43.6692879225732
171,-79.4468512198132,43.6646300206564
171,-79.4468512198132,43.6646300206564
171,-79.4541480209194,43.6651175324088
171,-79.4468512198132,43.6646300206564
171,-79.4467768182864,43.6599754150068
171,-79.4468512198132,43.6646300206564
107,-79.4432712938928,43.6935514716657
171,-79.4416389203628,43.6610670140506
171,-79.4464539206252,43.6667239228586
171,-79.4368066244824,43.6699689208832
171,-79.4364297216254,43.6596453108924
171,-79.4464539206252,43.6667239228586
171,-79.4407308199021,43.6587766114575
171,-79.4364297216254,43.6596453108924
107,-79.4468057021503,43.6872557852728
