hood_num,longitude,latitude
152,-79.3975621789055,43.7793074986276
153,-79.4039038144616,43.7559307884816
119,-79.3036371666015,43.7306821457747
151,-79.41297835658,43.7760819944587
120,-79.2942879647447,43.7074400947051
120,-79.2942879647447,43.7074400947051
120,-79.2942879647447,43.7074400947051
120,-79.2942879647447,43.7074400947051
120,-79.2942879647447,43.7074400947051
153,-79.4093504075299,43.7603403880244
120,-79.3016171646893,43.7236418574154
154,-79.523777040419,43.7245682420693
155,-79.4711790416392,43.7278945505709
154,-79.5089706444244,43.7223819464395
173,-79.3989813414045,43.709588497286
173,-79.3983132447477,43.7067408049577
120,-79.272395186022,43.7082900084487
119,-79.2998193678649,43.7250316559139
154,-79.5076018559758,43.730268472462
120,-79.2914498670891,43.7060193994185
119,-79.2835634089591,43.7443293546554
152,-79.402037269166,43.7764315933928
152,-79.402037269166,43.7764315933928
118,-79.3017943751029,43.7766311255243
173,-79.3983132447477,43.7067408049577
155,-79.4583668345212,43.7299318514818
119,-79.3093713748128,43.7550142243776
119,-79.3123096718081,43.764052321443
120,-79.2916464662048,43.7039065035299
119,-79.3014751855909,43.7519188330493
152,-79.3968871792952,43.7775962958174
150,-79.3205220672277,43.754155721154
119,-79.3077067774679,43.7435728329074
119,-79.311504972975,43.756369723251
120,-79.2711567878377,43.7094868076972
149,-79.3318173572692,43.75225261573
120,-79.2711567878377,43.7094868076972
151,-79.410074781475,43.7680075882514
152,-79.412239653256,43.780093896193
155,-79.4638567392309,43.729732850823
155,-79.4638567392309,43.729732850823
151,-79.4109200014448,43.761515587777
119,-79.2915797781562,43.7270449614474
151,-79.4131775554521,43.7769505949293
152,-79.3975621789055,43.7793074986276
120,-79.2727745872269,43.7102045048832
151,-79.4124392781433,43.7674757874038
153,-79.393329814384,43.762119688106
152,-79.402828381931,43.7714759897084
120,-79.2924498643077,43.7006147095814
118,-79.2934625882155,43.7821196362778
119,-79.3012093836767,43.7405772410908
120,-79.2913137740175,43.717948276098
120,-79.2913137740175,43.717948276098
120,-79.2913137740175,43.717948276098
120,-79.2913137740175,43.717948276098
151,-79.4098834598066,43.7747014917613
120,-79.2907512741057,43.7166243786944
119,-79.3005036689161,43.7278872515901
119,-79.3005036689161,43.7278872515901
130,-79.2679007356719,43.8327269656763
119,-79.2848249105582,43.7475142523323
130,-79.2655811356151,43.8234792308452
151,-79.4126298583146,43.7748449936149
120,-79.292159373715,43.7199317721641
173,-79.3932789526876,43.7090721092575
173,-79.3944192481338,43.7120734007021
120,-79.273808786289,43.7099648042485
120,-79.273808786289,43.7099648042485
120,-79.275297285209,43.7100986026152
120,-79.275297285209,43.7100986026152
120,-79.2723999892281,43.7124408015307
120,-79.2723999892281,43.7124408015307
154,-79.498604958018,43.7323084736162
154,-79.498604958018,43.7323084736162
119,-79.2989697825257,43.738094943909
173,-79.3989813414045,43.709588497286
155,-79.4824788450048,43.7285721479141
173,-79.3938840502692,43.710584204823
120,-79.2939250659031,43.7091980914311
155,-79.4663615374173,43.7272641513151
151,-79.4128324572567,43.7755353941288
151,-79.4128324572567,43.7755353941288
119,-79.3073977775692,43.7426408338378
119,-79.3073977775692,43.7426408338378
151,-79.4128324572567,43.7755353941288
151,-79.4128324572567,43.7755353941288
155,-79.4709777403026,43.7270742505818
173,-79.3983132447477,43.7067408049577
119,-79.2980903712432,43.7272486546869
119,-79.2980903712432,43.7272486546869
119,-79.2848249105582,43.7475142523323
153,-79.4068078067474,43.761499488106
151,-79.4128324572567,43.7755353941288
152,-79.412239653256,43.780093896193
152,-79.412239653256,43.780093896193
119,-79.2915797781562,43.7270449614474
120,-79.2760412947621,43.7253635789173
152,-79.4072054966978,43.765112088106
152,-79.4072054966978,43.765112088106
119,-79.2848256886362,43.7285195649392
150,-79.3294468657179,43.7657754193355
120,-79.2759654855755,43.7116504994762
155,-79.4835940990325,43.745477721699
155,-79.4835940990325,43.745477721699
154,-79.5080875514126,43.7279868613034
151,-79.4116092686574,43.7713856904406
120,-79.2679823873059,43.7066321151512
154,-79.5089706444244,43.7223819464395
119,-79.3104328742769,43.7548138241955
120,-79.2894795755089,43.7169107790499
119,-79.2915797781562,43.7270449614474
173,-79.3992797402471,43.7110989941146
154,-79.5166967426606,43.720945046434
154,-79.5166967426606,43.720945046434
173,-79.3986040429929,43.7080030010993
151,-79.4131775554521,43.7769505949293
120,-79.2681177875783,43.7069948145203
120,-79.3016171646893,43.7236418574154
120,-79.289817665909,43.6996866123889
155,-79.4627736022487,43.7504253912713
120,-79.2738036806362,43.7038433142412
119,-79.2992130781106,43.7356405446073
149,-79.3379546471993,43.7482857122481
152,-79.4058987988695,43.765244788106
120,-79.2679823873059,43.7066321151512
152,-79.4047465058109,43.762883688106
120,-79.2809321808532,43.7120170948085
151,-79.4111559981928,43.7623545876522
120,-79.2867250682331,43.7001000127995
120,-79.2867250682331,43.7001000127995
130,-79.3050929028708,43.8241397364881
151,-79.4124392781433,43.7674757874038
119,-79.311504972975,43.756369723251
119,-79.3058074748918,43.7583590241104
151,-79.4124392781433,43.7674757874038
150,-79.339168459459,43.7636468161782
152,-79.396512779876,43.7767266945328
153,-79.4093504075299,43.7603403880244
154,-79.4879916453369,43.7273304476494
154,-79.5095976449909,43.7248922464395
120,-79.278069478337,43.7050017092829
153,-79.4039038144616,43.7559307884816
120,-79.2929197670765,43.7094145916683
119,-79.280763394116,43.7294395681944
173,-79.3938840502692,43.710584204823
173,-79.3938840502692,43.710584204823
153,-79.4107230044246,43.7607224878778
120,-79.2626780017812,43.7162417021906
118,-79.2934625882155,43.7821196362778
173,-79.3988585418405,43.7091109983587
151,-79.4111559981928,43.7623545876522
119,-79.3093043757992,43.7446139307302
151,-79.4111559981928,43.7623545876522
119,-79.3046332814543,43.7432381362041
151,-79.4124392781433,43.7674757874038
152,-79.4076653809748,43.7694635890376
120,-79.2769858788976,43.7045906106905
173,-79.3989813414045,43.709588497286
152,-79.4047465058109,43.762883688106
173,-79.3921848502951,43.713783700583
120,-79.289817665909,43.6996866123889
173,-79.3992468403703,43.7109347944567
152,-79.4047465058109,43.762883688106
155,-79.4817887008128,43.7459823215999
151,-79.4124392781433,43.7674757874038
120,-79.29754027057,43.7255849574553
173,-79.3986511426887,43.7082256004241
153,-79.4105343071794,43.7599784879614
151,-79.4111559981928,43.7623545876522
151,-79.4111559981928,43.7623545876522
173,-79.3986511426887,43.7082256004241
173,-79.3986511426887,43.7082256004241
150,-79.338757759483,43.7628979160653
151,-79.4111559981928,43.7623545876522
154,-79.4941120451983,43.7239611464395
173,-79.3989813414045,43.709588497286
150,-79.3231889654847,43.7559986202651
118,-79.2949205809886,43.7759445287596
173,-79.3986511426887,43.7082256004241
154,-79.5141279430692,43.7206421464395
151,-79.4143728571015,43.7751522949519
153,-79.4039038144616,43.7559307884816
153,-79.4093504075299,43.7603403880244
120,-79.2906589727164,43.7144019832007
120,-79.28248468732,43.7240459723542
152,-79.4072054966978,43.765112088106
173,-79.3914841569789,43.7081541148941
151,-79.4120870650306,43.772489491417
150,-79.3165844704993,43.7538733224684
150,-79.3165844704993,43.7538733224684
120,-79.2942879647447,43.7074400947051
150,-79.3334846620257,43.7611758168503
150,-79.3318173572692,43.75225261573
150,-79.3334846620257,43.7611758168503
118,-79.2934625882155,43.7821196362778
150,-79.3318173572692,43.75225261573
151,-79.4131775554521,43.7769505949293
151,-79.4109200014448,43.761515587777
120,-79.2914306697004,43.711035589419
151,-79.41297835658,43.7760819944587
120,-79.2961843636353,43.7093408896393
153,-79.4093504075299,43.7603403880244
150,-79.3306546633582,43.7599966179544
153,-79.4107230044246,43.7607224878778
173,-79.3914841569789,43.7081541148941
119,-79.2852309109612,43.7484924516003
151,-79.4097059851788,43.767120087873
152,-79.3900250154347,43.766128088106
153,-79.4093504075299,43.7603403880244
151,-79.4109200014448,43.761515587777
173,-79.3944192481338,43.7120734007021
119,-79.3069723774108,43.7414280350586
120,-79.2723999892281,43.7124408015307
151,-79.4110462568736,43.7773888943023
151,-79.4119807850195,43.7656523870384
151,-79.4122017812555,43.7665598868334
155,-79.4627736022487,43.7504253912713
153,-79.4107230044246,43.7607224878778
151,-79.4124392781433,43.7674757874038
173,-79.3928082545869,43.7078912128797
153,-79.4068078067474,43.761499488106
154,-79.5166967426606,43.720945046434
152,-79.388567410748,43.7690517896945
152,-79.388567410748,43.7690517896945
154,-79.5203997414956,43.7245046441735
154,-79.5203997414956,43.7245046441735
151,-79.4124392781433,43.7674757874038
154,-79.5003441597144,43.7321377775563
155,-79.4654678436447,43.7309379501314
119,-79.2986984776584,43.7349575453377
119,-79.2986984776584,43.7349575453377
154,-79.5159960427367,43.7193130464395
149,-79.3135269728282,43.7530047237781
151,-79.412239653256,43.780093896193
120,-79.2966143655121,43.7142988794367
120,-79.2966143655121,43.7142988794367
153,-79.4093504075299,43.7603403880244
151,-79.4116092686574,43.7713856904406
153,-79.4022938082241,43.763426188106
151,-79.4109200014448,43.761515587777
155,-79.4654678436447,43.7309379501314
119,-79.2887567855982,43.730722959084
154,-79.5089706444244,43.7223819464395
154,-79.5230268423983,43.7177204477572
153,-79.4040403143954,43.758609488106
155,-79.4777943409423,43.7251129483224
151,-79.4131775554521,43.7769505949293
153,-79.4093504075299,43.7603403880244
151,-79.410074781475,43.7680075882514
152,-79.4040030967759,43.767436988362
152,-79.4040030967759,43.767436988362
152,-79.4040030967759,43.767436988362
152,-79.4040030967759,43.767436988362
155,-79.4654678436447,43.7309379501314
155,-79.4654678436447,43.7309379501314
118,-79.2894628955425,43.7857641505343
155,-79.4627736022487,43.7504253912713
152,-79.4107826747017,43.7697449892191
153,-79.4107230044246,43.7607224878778
153,-79.4107230044246,43.7607224878778
152,-79.4016937688085,43.7755899919396
151,-79.4124392781433,43.7674757874038
152,-79.3949190129157,43.765913688106
155,-79.4784339442154,43.7280089490746
151,-79.4124392781433,43.7674757874038
153,-79.4107230044246,43.7607224878778
118,-79.3214275698691,43.7719624214311
155,-79.4627736022487,43.7504253912713
151,-79.4143728571015,43.7751522949519
153,-79.4107230044246,43.7607224878778
151,-79.4128324572567,43.7755353941288
152,-79.412239653256,43.780093896193
152,-79.4080399770073,43.7703331893275
151,-79.4124392781433,43.7674757874038
120,-79.2949339647389,43.7089732912081
173,-79.3932789526876,43.7090721092575
173,-79.3938840502692,43.710584204823
119,-79.2983708867375,43.7544007335586
119,-79.303055472122,43.7644465213407
173,-79.3938840502692,43.710584204823
120,-79.2670569899995,43.7087147130838
173,-79.3989813414045,43.709588497286
173,-79.3989813414045,43.709588497286
152,-79.3960741802799,43.7829088030393
153,-79.4071720148681,43.7579133882272
119,-79.3001188806019,43.7378599430524
150,-79.3303128642677,43.7631013184661
151,-79.4116092686574,43.7713856904406
120,-79.2867250682331,43.7001000127995
120,-79.2867250682331,43.7001000127995
173,-79.3988585418405,43.7091109983587
173,-79.3986511426887,43.7082256004241
153,-79.4099770134369,43.7573559884326
151,-79.4117529885046,43.7648092872204
153,-79.4085480146914,43.7576088883483
153,-79.4093504075299,43.7603403880244
120,-79.2949339647389,43.7089732912081
120,-79.2949339647389,43.7089732912081
120,-79.2867250682331,43.7001000127995
120,-79.2731091931965,43.7185807912254
130,-79.2759973250006,43.8208481242214
150,-79.3238996676359,43.7615722209646
173,-79.3989813414045,43.709588497286
119,-79.3028638801039,43.7554039286812
120,-79.2831294820205,43.7170639830989
173,-79.3989813414045,43.709588497286
173,-79.3989813414045,43.709588497286
119,-79.294724683269,43.7626345298781
120,-79.284940572493,43.7051854045986
130,-79.2887832126446,43.8070462567007
149,-79.3135269728282,43.7530047237781
149,-79.3175964695805,43.7518244221291
149,-79.3175964695805,43.7518244221291
149,-79.3135269728282,43.7530047237781
152,-79.4063044983536,43.765134188106
152,-79.3946262823623,43.7790115972465
154,-79.5141279430692,43.7206421464395
152,-79.4005725793114,43.7729074901856
149,-79.3165844704993,43.7538733224684
155,-79.4627736022487,43.7504253912713
120,-79.2779902867912,43.7165112891751
119,-79.3005036689161,43.7278872515901
173,-79.3906181570056,43.7096313131793
155,-79.4654678436447,43.7309379501314
153,-79.4109200014448,43.761515587777
153,-79.4109200014448,43.761515587777
120,-79.2629033947747,43.7094606124004
151,-79.4085851976421,43.7639249880496
151,-79.4131775554521,43.7769505949293
173,-79.3992797402471,43.7110989941146
152,-79.4063044983536,43.765134188106
118,-79.2894628955425,43.7857641505343
118,-79.2934625882155,43.7821196362778
120,-79.2817407830512,43.7165269854178
155,-79.4801220438685,43.7274636483302
150,-79.3285771650612,43.7619272191522
150,-79.3285771650612,43.7619272191522
130,-79.2877463142458,43.8223012339322
120,-79.2959880635804,43.7088161908195
150,-79.3306086645616,43.7654196185637
151,-79.4128324572567,43.7755353941288
150,-79.3276964650443,43.7606775192905
153,-79.4039038144616,43.7559307884816
153,-79.4093504075299,43.7603403880244
153,-79.4071720148681,43.7579133882272
150,-79.3216377709313,43.7685655220621
120,-79.268287587861,43.7073907138061
151,-79.410074781475,43.7680075882514
151,-79.410074781475,43.7680075882514
173,-79.3989813414045,43.709588497286
151,-79.4109200014448,43.761515587777
151,-79.4109200014448,43.761515587777
149,-79.3263162492549,43.7416777187838
149,-79.3263162492549,43.7416777187838
119,-79.307563870458,43.7671667196768
173,-79.3944192481338,43.7120734007021
173,-79.3944192481338,43.7120734007021
153,-79.4068144089322,43.760648688106
119,-79.3092159777152,43.749519627711
173,-79.3938840502692,43.710584204823
173,-79.3983132447477,43.7067408049577
118,-79.2894628955425,43.7857641505343
153,-79.4068144089322,43.760648688106
153,-79.4068144089322,43.760648688106
118,-79.3035475818671,43.7821104368332
118,-79.2971627889233,43.7841155439796
151,-79.4123776627204,43.773245492142
150,-79.3331573621976,43.7604327169569
150,-79.3331573621976,43.7604327169569
152,-79.4028599076141,43.763291988106
153,-79.4109200014448,43.761515587777
149,-79.3349418544323,43.7517310141459
149,-79.3349418544323,43.7517310141459
153,-79.4071720148681,43.7579133882272
153,-79.4097180138141,43.7564617887307
153,-79.4097180138141,43.7564617887307
