"longitude","latitude","id"
-79.3692583929999,43.711670353,186
-79.389344643,43.6575806970001,187
-79.453703479,43.697315964,188
-79.384368545,43.657308796,189
-79.3934690419999,43.659193499,190
-79.4330264239999,43.678409215,191
-79.413180229,43.6453597880001,192
-79.530788596,43.644650074,193
-79.363481403,43.7103683660001,194
-79.419173927,43.647063491,195
-79.379145444,43.646047685,196
-79.3934690419999,43.659193499,197
-79.430242123,43.658616308,198
-79.37701795,43.660189099,199
-79.3934690419999,43.659193499,200
-79.430242123,43.658616308,201
-79.430242123,43.658616308,202
-79.37154665,43.6476483870001,203
-79.367028158,43.6619431010001,204
-79.376843056,43.672356311,205
-79.389976438,43.6437026830001,206
-79.4207636259999,43.649327494,207
-79.394073463,43.688033644,208
-79.369132953,43.653374392,209
-79.362958905,43.7040494770001,210
-79.509643319,43.7604764870001,211
-79.369550859,43.668173708,212
-79.362958905,43.7040494770001,213
-79.3999766329999,43.6489005880001,214
-79.390107643,43.6586796980001,215
-79.401991838,43.663088305,216
-79.4066019319999,43.652183194,217
-79.376933048,43.652909192,218
-79.43985422,43.6399464890001,219
-79.400264941,43.7063519020001,220
-79.3595946849999,43.678800047,221
-79.396139937,43.6533363930001,222
-79.379651953,43.6703708090001,223
-79.383564842,43.647915987,224
-79.467203417,43.6539678310001,225
-79.394912064,43.690189145,226
-79.380781747,43.659354798,227
-79.4331653259999,43.6707113210001,228
-79.3801027489999,43.663695803,229
-79.389724739,43.6465989860001,230
-79.491650318,43.620829841,231
-79.491650318,43.620829841,232
-79.343916501,43.6765914630001,233
-79.418646827,43.6353491770001,234
-79.373524387,43.7088378490001,235
-79.373524387,43.7088378490001,236
-79.373524387,43.7088378490001,237
-79.37737255,43.6609919,238
-79.409350408,43.760340388,239
-79.416284428,43.6447184880001,240
-79.3655424309999,43.7714399000001,241
-79.380706945,43.6521346910001,242
-79.447736218,43.6597751150001,243
-79.452753221,43.6663203320001,244
-79.436806624,43.6699689210001,245
-79.254241141,43.776636268,246
-79.383728444,43.655720495,247
-79.44685122,43.6646300210001,248
-79.375464447,43.6433094820001,249
-79.384009245,43.6564307960001,250
-79.401991838,43.663088305,251
-79.39897094,43.6654293070001,252
-79.3998210409999,43.667512109,253
-79.389869569,43.688990651,254
-79.379733749,43.662805302,255
-79.337263487,43.660558925,256
-79.39843554,43.6641073050001,257
-79.396419757,43.6973751310001,258
-79.3007918499999,43.68192223,259
-79.415268328,43.6421301840001,260
-79.37701795,43.660189099,261
-79.457796424,43.6668340460001,262
-79.375240547,43.646349285,263
-79.427938324,43.652529499,264
-79.436936425,43.6746146250001,265
-79.426575898,43.718233964,266
-79.368550155,43.658867498,267
-79.423258327,43.662507609,268
-79.437061821,43.6552164060001,269
-79.382088247,43.659098198,270
-79.431400723,43.6434956900001,271
-79.5686956749999,43.6494272130001,272
-79.3998210409999,43.667512109,273
-79.405115032,43.643018484,274
-79.38202625,43.668347107,275
-79.376933048,43.652909192,276
-79.3904779649999,43.6986196390001,277
-79.3904779649999,43.6986196390001,278
-79.4017703339999,43.6538804950001,279
-79.393534944,43.667256507,280
-79.346805388,43.671130538,281
-79.44467349,43.695313968,282
-79.380043853,43.6704199100001,283
-79.346805388,43.671130538,284
-79.413884831,43.661927706,285
-79.383406747,43.6621309010001,286
-79.3505867649999,43.6430468820001,287
-79.442302422,43.6689814210001,288
-79.3654189,43.7086356660001,289
-79.3654189,43.7086356660001,290
-79.3728354509999,43.6527314920001,291
-79.378756547,43.654317693,292
-79.278252766,43.6887470340001,293
-79.399921836,43.6579417,294
-79.3709107239999,43.7694725960001,295
-79.182848608,43.7691526,296
-79.379050655,43.6719104110001,297
-79.372219354,43.6612248000001,298
-79.38202625,43.668347107,299
-79.3790337519999,43.6679305070001,300
-79.394404935,43.640140579,301
-79.3753603549999,43.6687217080001,302
-79.3790337519999,43.6679305070001,303
-79.581564176,43.7240885590001,304
-79.376933048,43.652909192,305
-79.394404935,43.640140579,306
-79.3911355449999,43.6648515040001,307
-79.336101028,43.7093523770001,308
-79.394404935,43.640140579,309
-79.322540197,43.816122153,310
-79.3855078409999,43.6488755880001,311
-79.394404935,43.640140579,312
-79.5113788959999,43.6474101530001,313
-79.376703751,43.6624204020001,314
-79.384858645,43.6584985980001,315
-79.380706945,43.6521346910001,316
-79.3894835469999,43.6697077100001,317
-79.424758508,43.6990303750001,318
-79.379145444,43.646047685,319
-79.460022517,43.6742784310001,320
-79.413961629,43.63867078,321
-79.293813957,43.6899812240001,322
-79.424758508,43.6990303750001,323
-79.40603564,43.6721819160001,324
-79.3473193569999,43.7695365170001,325
-79.381440083,43.6942288640001,326
-79.4239209249999,43.6541323000001,327
-79.402195335,43.725094675,328
-79.381440083,43.6942288640001,329
-79.390786339,43.6491253880001,330
-79.387067048,43.6685417080001,331
-79.4713990239999,43.660298459,332
-79.44850382,43.6685902240001,333
-79.420532426,43.6383058810001,334
-79.450483805,43.684456792,335
-79.378519349,43.659855699,336
-79.493351629,43.6129708140001,337
-79.384191051,43.67080371,338
-79.390620245,43.663602503,339
-79.382087047,43.6605698000001,340
-79.132915348,43.780412571,341
-79.3653019559999,43.6542560930001,342
-79.493351629,43.6129708140001,343
-79.5849072679999,43.7387829740001,344
-79.413884831,43.661927706,345
-79.43871612,43.642455392,346
-79.4299237229999,43.6542168020001,347
-79.384009245,43.6564307960001,348
-79.4299237229999,43.6542168020001,349
-79.301617165,43.7236418570001,350
-79.3860928459999,43.6615659010001,351
-79.383779047,43.663037902,352
-79.3643681029999,43.7035753760001,353
-79.4159202279999,43.639032081,354
-79.3629988009999,43.7158661560001,355
-79.387404148,43.6684721080001,356
-79.3448688029999,43.67893387,357
-79.383728444,43.655720495,358
-79.57118879,43.6294082170001,359
-79.426325625,43.648531694,360
-79.2938298559999,43.686342429,361
-79.4031962139999,43.754203289,362
-79.389489446,43.6652274040001,363
-79.291294358,43.686886729,364
-79.3813498499999,43.666698506,365
-79.465271016,43.6535528250001,366
-79.291294358,43.686886729,367
-79.4031962139999,43.754203289,368
-79.3983490419999,43.6678247090001,369
-79.4243046249999,43.6585423060001,370
-79.384009245,43.6564307960001,371
-79.387399143,43.6557072950001,372
-79.3653019559999,43.6542560930001,373
-79.3978895429999,43.669252511,374
-79.368566755,43.6563308950001,375
-79.359754659,43.65076299,376
-79.379145444,43.646047685,377
-79.4135153289999,43.641068283,378
-79.380781747,43.659354798,379
-79.356536464,43.6573717960001,380
-79.3653019559999,43.6542560930001,381
-79.52377704,43.724568242,382
-79.375464447,43.6433094820001,383
-79.4428677189999,43.644714595,384
-79.381063443,43.65056379,385
-79.410481739,43.673961719,386
-79.375464447,43.6433094820001,387
-79.3302762969999,43.6609528430001,388
-79.3841012409999,43.649184088,389
-79.386374044,43.6581790970001,390
-79.189671581,43.808161392,391
-79.189671581,43.808161392,392
-79.456739408,43.751658487,393
-79.381004643,43.641754781,394
-79.4933038089999,43.661183549,395
-79.309013829,43.664538295,396
-79.291294358,43.686886729,397
-79.369848296,43.7013266700001,398
-79.381320143,43.65116169,399
-79.379562847,43.6562871950001,400
-79.337635216,43.681237788,401
-79.138865935,43.7740630800001,402
-79.3793664469999,43.6541862930001,403
-79.383728444,43.655720495,404
-79.414152929,43.6391704810001,405
-79.471179042,43.7278945510001,406
-79.291294358,43.686886729,407
-79.350731594,43.6777899570001,408
-79.309013829,43.664538295,409
-79.309013829,43.664538295,410
-79.309013829,43.664538295,411
-79.3998210409999,43.667512109,412
-79.383564842,43.647915987,413
-79.3813498499999,43.666698506,414
-79.383728444,43.655720495,415
-79.290679658,43.687019929,416
-79.53614355,43.6037672890001,417
-79.290679658,43.687019929,418
-79.514730516,43.7672126890001,419
-79.3314045989999,43.6629887460001,420
-79.383779047,43.663037902,421
-79.415990345,43.781632997,422
-79.382087047,43.6605698000001,423
-79.567803079,43.6419093110001,424
-79.413961629,43.63867078,425
-79.400801039,43.707779198,426
-79.35277709,43.6773872520001,427
-79.508970644,43.722381946,428
-79.567803079,43.6419093110001,429
-79.296062556,43.689470124,430
-79.381197846,43.6570208960001,431
-79.378525145,43.648386187,432
-79.383728444,43.655720495,433
-79.3813498499999,43.666698506,434
-79.378756547,43.654317693,435
-79.383092247,43.6613701,436
-79.4413416209999,43.662971816,437
-79.376703751,43.6624204020001,438
-79.3342883989999,43.6661644490001,439
-79.415381931,43.66583811,440
-79.402195335,43.725094675,441
-79.3793579489999,43.6618755010001,442
-79.398981341,43.709588497,443
-79.536186075,43.5888547590001,444
-79.409982836,43.66539041,445
-79.402131543,43.672991816,446
-79.446056465,43.706676257,447
-79.432229523,43.6517388990001,448
-79.576855591,43.635084825,449
-79.39066564,43.6524201920001,450
-79.576855591,43.635084825,451
-79.4419841179999,43.678115415,452
-79.385848245,43.6608114000001,453
-79.3622810589999,43.656083195,454
-79.3641375619999,43.6660910050001,455
-79.175280715,43.7754024920001,456
-79.272797876,43.6981578240001,457
-79.366661654,43.65066769,458
-79.385478644,43.656115695,459
-79.411741529,43.6414658830001,460
-79.5015098069999,43.771912877,461
-79.478129082,43.692982381,462
-79.3672487589999,43.6661600050001,463
-79.408328233,43.656346598,464
-79.559548981,43.641046213,465
-79.559548981,43.641046213,466
-79.387694846,43.665651805,467
-79.272797876,43.6981578240001,468
-79.380706945,43.6521346910001,469
-79.384638141,43.6504342900001,470
-79.290702156,43.682133335,471
-79.366076455,43.6517640910001,472
-79.390107643,43.6586796980001,473
-79.3983132449999,43.706740805,474
-79.383728444,43.655720495,475
-79.387741841,43.653067192,476
-79.390352144,43.6598923990001,477
-79.362361557,43.647331686,478
-79.3768282459999,43.6411486800001,479
-79.3923800599999,43.68393424,480
-79.380912946,43.656324795,481
-79.4046775319999,43.64896379,482
-79.434144122,43.6411002890001,483
-79.26400834,43.815352491,484
-79.391023349,43.7202424910001,485
-79.417022717,43.7090972770001,486
-79.359231665,43.6637032030001,487
-79.3846230509999,43.6718093110001,488
-79.3792617459999,43.652435892,489
-79.513306809,43.6330919970001,490
-79.4963427019999,43.6721003320001,491
-79.497744295,43.676880415,492
-79.388094947,43.666534106,493
-79.355366879,43.6724994300001,494
-79.4477394199999,43.669975224,495
-79.4386510209999,43.6591917110001,496
-79.384368545,43.657308796,497
-79.4345745859999,43.773344954,498
-79.394444935,43.6402448790001,499
-79.414152929,43.6391704810001,500
-79.442483419,43.6394330890001,501
-79.3954249449999,43.6718984130001,502
-79.311383828,43.667481497,503
-79.303405452,43.6917129180001,504
-79.332368322,43.6814761970001,505
-79.288346061,43.691224725,506
-79.3954249449999,43.6718984130001,507
-79.383728444,43.655720495,508
-79.377892445,43.649143488,509
-79.386486647,43.667161906,510
-79.4489226169999,43.6570465120001,511
-79.3888627469999,43.6681955080001,512
-79.431673523,43.6527371010001,513
-79.422829626,43.6412456850001,514
-79.383728444,43.655720495,515
-79.3983132449999,43.706740805,516
-79.364593255,43.6492314880001,517
-79.423351021,43.790047507,518
-79.272395186,43.7082900080001,519
-79.418013033,43.669277015,520
-79.3983132449999,43.706740805,521
-79.3768282459999,43.6411486800001,522
-79.4207636259999,43.649327494,523
-79.402394433,43.6367617760001,524
-79.3998210409999,43.667512109,525
-79.445295011,43.773509098,526
-79.387399143,43.6557072950001,527
-79.582183098,43.634093143,528
-79.5190777879999,43.6004585960001,529
-79.39897094,43.6654293070001,530
-79.582183098,43.634093143,531
-79.381197846,43.6570208960001,532
-79.346104201,43.678695567,533
-79.383728444,43.655720495,534
-79.352910873,43.6661631100001,535
-79.4159202279999,43.639032081,536
-79.299819368,43.725031656,537
-79.343916501,43.6765914630001,538
-79.507601856,43.730268472,539
-79.407466837,43.6659082100001,540
-79.3768282459999,43.6411486800001,541
-79.420336533,43.6718580190001,542
-79.410369741,43.6768605230001,543
-79.4014108329999,43.647717287,544
-79.57708259,43.650920532,545
-79.399685139,43.6626056040001,546
-79.436251921,43.6429579910001,547
-79.3996523339999,43.6480768870001,548
-79.39760884,43.662078803,549
-79.581920898,43.641532344,550
-79.4594506219999,43.664150141,551
-79.3888627469999,43.6681955080001,552
-79.388090275,43.691441958,553
-79.400591333,43.6345025740001,554
-79.377923373,43.721735013,555
-79.409747533,43.6615215050001,556
-79.501526923,43.6207467950001,557
-79.375828847,43.644232183,558
-79.428498224,43.6589729080001,559
-79.485797116,43.665262156,560
-79.485797116,43.665262156,561
-79.465271016,43.6535528250001,562
-79.3821006649999,43.680821936,563
-79.5804091949999,43.6412045380001,564
-79.3821006649999,43.680821936,565
-79.1845214959999,43.786273991,566
-79.3894835469999,43.6697077100001,567
-79.394132745,43.6687199090001,568
-79.380706945,43.6521346910001,569
-79.400870549,43.678460226,570
-79.407702731,43.642906585,571
-79.400870549,43.678460226,572
-79.360238462,43.660077099,573
-79.400870549,43.678460226,574
-79.480706822,43.662220764,575
-79.377842049,43.6582068970001,576
-79.397318951,43.7017978200001,577
-79.567713085,43.6368300140001,578
-79.395136964,43.691257546,579
-79.1824159069999,43.767625302,580
-79.402131543,43.672991816,581
-79.448939192,43.692544771,582
-79.291449867,43.7060193990001,583
-79.536599493,43.739638869,584
-79.512302941,43.708697245,585
-79.383728444,43.655720495,586
-79.3768282459999,43.6411486800001,587
-79.429821423,43.6495782960001,588
-79.3763604499999,43.6585104980001,589
-79.384191051,43.67080371,590
-79.398827634,43.6414229810001,591
-79.368043358,43.6644642040001,592
-79.318711921,43.668632286,593
-79.4215660259999,43.6381016810001,594
-79.345146904,43.6796720720001,595
-79.369457752,43.6509929900001,596
-79.4839251189999,43.663256561,597
-79.462320323,43.663522845,598
-79.368247353,43.65127289,599
-79.4497129169999,43.648049101,600
-79.480706822,43.662220764,601
-79.481371624,43.6597561680001,602
-79.5796911959999,43.631469033,603
-79.348299298,43.678268062,604
-79.346104201,43.678695567,605
-79.254241141,43.776636268,606
-79.390107643,43.6586796980001,607
-79.530976584,43.6781599880001,608
-79.536222003,43.753211287,609
-79.393534944,43.667256507,610
-79.3806752459999,43.655769895,611
-79.375464447,43.6433094820001,612
-79.424401727,43.6622521090001,613
-79.3882290449999,43.6611361000001,614
-79.4025720449999,43.6758013200001,615
-79.480706822,43.662220764,616
-79.385478644,43.656115695,617
-79.481371624,43.6597561680001,618
-79.5796911959999,43.631469033,619
-79.390352144,43.6598923990001,620
-79.5071485189999,43.7484638770001,621
-79.368283458,43.665049304,622
-79.449883117,43.6423969950001,623
-79.375464447,43.6433094820001,624
-79.372194956,43.667635207,625
-79.385908747,43.6658615050001,626
-79.477367726,43.6598934670001,627
-79.432229523,43.6517388990001,628
-79.388385139,43.647569887,629
-79.4350209199999,43.7414977650001,630
-79.449883117,43.6423969950001,631
-79.25361915,43.77437107,632
-79.5071485189999,43.7484638770001,633
-79.481371624,43.6597561680001,634
-79.481371624,43.6597561680001,635
-79.437546721,43.6481354970001,636
-79.449883117,43.6423969950001,637
-79.3861045479999,43.668642108,638
-79.369107458,43.6670948060001,639
-79.338904086,43.661330723,640
-79.3998210409999,43.667512109,641
-79.405115032,43.643018484,642
-79.481371624,43.6597561680001,643
-79.175703008,43.763996811,644
-79.383728444,43.655720495,645
-79.382700942,43.639449078,646
-79.273646973,43.6943797280001,647
-79.403718332,43.6464649870001,648
-79.1845214959999,43.786273991,649
-79.4027193379999,43.7058414000001,650
-79.3692940569999,43.663988203,651
-79.376933048,43.652909192,652
-79.436652123,43.662968214,653
-79.175703008,43.763996811,654
-79.368043358,43.6644642040001,655
-79.458705617,43.6745564290001,656
-79.375861249,43.654946894,657
-79.4194134319999,43.7324120690001,658
-79.38946744,43.650223289,659
-79.1845214959999,43.786273991,660
-79.578283696,43.628181726,661
-79.380912946,43.656324795,662
-79.1775002109999,43.770367799,663
-79.447127929,43.790184503,664
-79.432229523,43.6517388990001,665
-79.354726296,43.681566165,666
-79.207497976,43.804554994,667
-79.383092247,43.6613701,668
-79.387412545,43.6605193,669
-79.35886348,43.6761963370001,670
-79.377265847,43.6506809900001,671
-79.3437464569999,43.7758819160001,672
-79.5770540889999,43.642358027,673
-79.383092247,43.6613701,674
-79.375861249,43.654946894,675
-79.386161844,43.657762597,676
-79.3526363729999,43.665488409,677
-79.388008348,43.6699987100001,678
-79.376703751,43.6624204020001,679
-79.5258582109999,43.595197784,680
-79.391396643,43.658387997,681
-79.375464447,43.6433094820001,682
-79.365592853,43.645125184,683
-79.380912946,43.656324795,684
-79.385848245,43.6608114000001,685
-79.384941247,43.6658362050001,686
-79.3783328499999,43.663102202,687
-79.365592853,43.645125184,688
-79.3982210339999,43.643272982,689
-79.473804225,43.661798263,690
-79.604340379,43.7284131530001,691
-79.301107351,43.685764727,692
5.6843418860808e-14,5.08888749034163e-14,693
-79.2421104109999,43.705730218,694
-79.3779175449999,43.643172882,695
-79.446015519,43.7859037960001,696
-79.389829048,43.6705592110001,697
-79.414993336,43.785788299,698
-79.346615022,43.70323439,699
-79.439514479,43.7864788520001,700
-79.283563409,43.744329355,701
-79.388044716,43.7665843880001,702
-79.192489397,43.752299496,703
-79.349555543,43.7517930070001,704
-79.3894835469999,43.6697077100001,705
-79.358060756,43.6278756670001,706
-79.3894835469999,43.6697077100001,707
-79.375464447,43.6433094820001,708
-79.3375618969999,43.66878115,709
-79.3881410389999,43.6469631860001,710
-79.39843554,43.6641073050001,711
-79.387456049,43.671928912,712
-79.385249453,43.675381316,713
-79.368880784,43.6842090590001,714
-79.39897094,43.6654293070001,715
-79.329105031,43.6872990100001,716
-79.369498455,43.6586558980001,717
-79.353514191,43.6780213530001,718
-79.378519349,43.659855699,719
-79.4020372689999,43.776431593,720
-79.4020372689999,43.776431593,721
-79.490261623,43.615936133,722
-79.390107643,43.6586796980001,723
-79.494689405,43.653738129,724
-79.394376947,43.6739816160001,725
-79.3491803159999,43.690380302,726
-79.296854245,43.6707305260001,727
-79.4373015209999,43.6508964000001,728
-79.373332453,43.6604213000001,729
-79.5290414359999,43.5910767770001,730
-79.3888627469999,43.6681955080001,731
-79.3799562459999,43.6540727930001,732
-79.389614743,43.657517897,733
-79.399685139,43.6626056040001,734
-79.398723336,43.654923195,735
-79.366076455,43.6517640910001,736
-79.435214655,43.7864650290001,737
-79.1845214959999,43.786273991,738
-79.3799562459999,43.6540727930001,739
-79.3799562459999,43.6540727930001,740
-79.604965077,43.730063554,741
-79.398913653,43.6804542310001,742
-79.368247353,43.65127289,743
-79.3797119439999,43.647330186,744
-79.385549141,43.646053185,745
-79.379651953,43.6703708090001,746
-79.365592853,43.645125184,747
-79.5035647989999,43.6604899220001,748
-79.4165977279999,43.6411118830001,749
-79.394760241,43.660769601,750
-79.383092247,43.6613701,751
-79.451300816,43.639336792,752
-79.383779047,43.663037902,753
-79.396926041,43.664423705,754
-79.3998210409999,43.667512109,755
-79.2281327749999,43.7984130930001,756
-79.376454848,43.6508579900001,757
-79.3805537529999,43.6716066110001,758
-79.5113788959999,43.6474101530001,759
-79.4293931239999,43.6611570100001,760
-79.366076455,43.6517640910001,761
-79.3686206529999,43.652142591,762
-79.378812645,43.6489561880001,763
-79.375464447,43.6433094820001,764
-79.388094947,43.666534106,765
-79.4430639,43.689898779,766
-79.417656048,43.7793083980001,767
-79.3888627469999,43.6681955080001,768
-79.446666718,43.6401923920001,769
-79.3790877439999,43.645917185,770
-79.389290052,43.720602494,771
-79.39843554,43.6641073050001,772
-79.1685507189999,43.7772310880001,773
-79.39897094,43.6654293070001,774
-79.5563224849999,43.7401683730001,775
-79.327193279,43.7963637870001,776
-79.379651953,43.6703708090001,777
-79.367803559,43.667557507,778
-79.397015838,43.658496599,779
-79.367803559,43.667557507,780
-79.4375026869999,43.701968063,781
-79.411752989,43.764809287,782
-79.402908451,43.6907872300001,783
-79.376933048,43.652909192,784
-79.5724754829999,43.6433354170001,785
-79.385957777,43.693275359,786
-79.384009245,43.6564307960001,787
-79.5724754829999,43.6433354170001,788
-79.5031850079999,43.7666328770001,789
-79.453520516,43.6383910910001,790
-79.367803559,43.667557507,791
-79.411752989,43.764809287,792
-79.381197846,43.6570208960001,793
-79.3772462489999,43.658315997,794
-79.334873393,43.662226436,795
-79.346615022,43.70323439,796
-79.38609594,43.6473934860001,797
-79.380912946,43.656324795,798
-79.4199989269999,43.639678582,799
-79.307073255,43.7111425800001,800
-79.376032047,43.648151387,801
-79.366076455,43.6517640910001,802
-79.4199989269999,43.639678582,803
-79.369550859,43.668173708,804
-79.3996131339999,43.6459268850001,805
-79.3894647389999,43.645945085,806
-79.3934690419999,43.659193499,807
-79.1845214959999,43.786273991,808
-79.383092247,43.6613701,809
5.6843418860808e-14,5.08888749034163e-14,810
-79.422066511,43.7017220760001,811
-79.402360436,43.6610919030001,812
-79.492342591,43.6812495030001,813
-79.249261013,43.7137723050001,814
-79.393628736,43.6457618850001,815
-79.377347946,43.647854187,816
-79.452441716,43.656317012,817
-79.563379688,43.7508304880001,818
-79.402682032,43.643918784,819
-79.3674107539999,43.6524043920001,820
-79.290665554,43.678602538,821
-79.3714386509999,43.6494287890001,822
-79.379562847,43.6562871950001,823
-79.358422785,43.6784062470001,824
-79.4411603029999,43.7809432760001,825
-79.357457364,43.659526699,826
-79.3768282459999,43.6411486800001,827
-79.382087047,43.6605698000001,828
-79.368043358,43.6644642040001,829
-79.442176519,43.642954693,830
-79.370296851,43.649831389,831
-79.5319020859999,43.6671691600001,832
-79.413961629,43.63867078,833
-79.31898904,43.687880018,834
-79.337492029,43.6940572080001,835
-79.383728444,43.655720495,836
-79.39897094,43.6654293070001,837
-79.31033533,43.6677339990001,838
-79.398553852,43.679546229,839
-79.450065217,43.653033307,840
-79.383728444,43.655720495,841
-79.1867356079999,43.7702254960001,842
-79.387154246,43.664369803,843
-79.398553852,43.679546229,844
-79.386161844,43.657762597,845
-79.393918937,43.646504286,846
-79.386161844,43.657762597,847
-79.288346061,43.691224725,848
